-35;441.19986;747.6925;1.6829115
-35;446.10092;748.8273;1.6935954
-35;450.99918;749.9101;1.7042652
-35;455.8942;750.94116;1.7149212
-35;460.78552;751.9207;1.7255633
-35;465.67273;752.849;1.7361915
-35;470.5554;753.72626;1.7468059
-35;475.43307;754.55273;1.7574066
-35;480.30536;755.3287;1.7679936
-35;485.1718;756.0543;1.7785668
-35;490.03204;756.7299;1.7891265
-35;494.88565;757.3557;1.7996726
-35;499.7322;757.932;1.8102052
-35;504.57132;758.459;1.8207244
-35;509.40262;758.93695;1.8312302
-35;514.2257;759.36615;1.8417226
-35;519.04016;759.7468;1.8522018
-35;523.84564;760.0792;1.8626678
-35;528.6418;760.36365;1.8731205
-35;533.42816;760.60034;1.8835602
-35;538.20447;760.78955;1.8939867
-35;542.9703;760.9315;1.9044002
-35;547.7253;761.02655;1.9148008
-35;552.4691;761.0749;1.9251884
-35;557.2014;761.0768;1.9355632
-35;561.9218;761.0325;1.9459252
-35;566.63;760.94226;1.9562745
-35;571.3257;760.80646;1.9666111
-35;576.0084;760.62524;1.9769351
-35;580.678;760.3989;1.9872466
-35;585.334;760.1278;1.9975456
-35;589.97614;759.8121;2.007832
-35;594.60406;759.4521;2.0181062
-35;599.21747;759.04803;2.028368
-30;-1.6252881;4.332093;0.010013453
-30;-3.2014778;8.678574;0.019884214
-30;-4.729311;13.039035;0.029671654
-30;-6.2092657;17.41305;0.039410077
-30;-7.641664;21.800182;0.04911962
-30;-9.026735;26.199993;0.058812216
-30;-10.364652;30.612036;0.06849495
-30;-11.655548;35.035866;0.07817207
-30;-12.899536;39.471043;0.0878461
-30;-14.096713;43.91712;0.09751854
-30;-15.247163;48.37366;0.10719029
-30;-16.350964;52.840218;0.116861865
-30;-17.408184;57.316357;0.12653358
-30;-18.418892;61.801636;0.13620561
-30;-19.38315;66.29562;0.14587806
-30;-20.301016;70.79788;0.15555096
-30;-21.172544;75.307976;0.16522434
-30;-21.997791;79.82547;0.17489822
-30;-22.776808;84.34994;0.18457258
-30;-23.509645;88.88094;0.19424741
-30;-24.196352;93.41805;0.2039227
-30;-24.836975;97.960846;0.21359845
-30;-25.431562;102.50889;0.22327462
-30;-25.980162;107.061745;0.23295121
-30;-26.482817;111.618996;0.2426282
-30;-26.939575;116.18021;0.2523056
-30;-27.350483;120.74496;0.26198336
-30;-27.715586;125.31282;0.2716615
-30;-28.034931;129.88336;0.28133997
-30;-28.308567;134.45616;0.29101878
-30;-28.536541;139.03079;0.30069792
-30;-28.7189;143.60683;0.3103774
-30;-28.855698;148.18384;0.32005715
-30;-28.946983;152.76141;0.32973722
-30;-28.99281;157.33911;0.33941758
-30;-28.99323;161.91652;0.3490982
-30;-28.948303;166.49321;0.3587791
-30;-28.858082;171.06876;0.36846024
-30;-28.722628;175.64275;0.37814164
-30;-28.542002;180.21475;0.38782328
-30;-28.316265;184.78435;0.39750516
-30;-28.045485;189.3511;0.40718728
-30;-27.729727;193.91461;0.4168696
-30;-27.369062;198.47444;0.42655215
-30;-26.963562;203.03017;0.4362349
-30;-26.5133;207.58138;0.44591784
-30;-26.018353;212.12766;0.45560098
-30;-25.4788;216.66856;0.46528432
-30;-24.894724;221.2037;0.47496784
-30;-24.266209;225.73264;0.48465154
-30;-23.593344;230.25496;0.4943354
-30;-22.876217;234.77025;0.50401944
-30;-22.114922;239.27808;0.51370364
-30;-21.309555;243.77805;0.523388
-30;-20.460215;248.26973;0.53307253
-30;-19.567003;252.75272;0.5427572
-30;-18.630026;257.2266;0.552442
-30;-17.649391;261.69092;0.562127
-30;-16.62521;266.14532;0.5718121
-30;-15.557595;270.58936;0.5814973
-30;-14.446666;275.02264;0.59118265
-30;-13.2925415;279.44473;0.60086817
-30;-12.095347;283.85526;0.6105538
-30;-10.85521;288.25378;0.62023956
-30;-9.572261;292.6399;0.62992543
-30;-8.246634;297.0132;0.6396114
-30;-6.8784647;301.3733;0.64929754
-30;-5.467895;305.71976;0.65898377
-30;-4.015069;310.05222;0.66867006
-30;-2.520134;314.37024;0.67835647
-30;-0.98324025;318.67343;0.688043
-30;0.5954579;322.9614;0.69772965
-30;2.2158027;327.23373;0.70741636
-30;3.8776336;331.49005;0.7171032
-30;5.5807858;335.72995;0.72679013
-30;7.3250914;339.95303;0.73647714
-30;9.110379;344.15894;0.74616426
-30;10.936474;348.34723;0.75585145
-30;12.803198;352.51755;0.76553875
-30;14.710369;356.6695;0.7752261
-30;16.657803;360.80267;0.7849136
-30;18.64531;364.91672;0.79460114
-30;20.672699;369.01123;0.80428874
-30;22.739775;373.08582;0.81397647
-30;24.846336;377.1401;0.82366425
-30;26.992184;381.17374;0.8333521
-30;29.177109;385.1863;0.84304005
-30;31.400904;389.1775;0.85272807
-30;33.663357;393.14685;0.86241615
-30;35.96425;397.09406;0.8721043
-30;38.303364;401.01874;0.88179255
-30;40.680477;404.92053;0.89148086
-30;43.095364;408.79904;0.90116924
-30;45.54779;412.65393;0.9108577
-30;48.03753;416.48483;0.9205462
-30;50.56434;420.2914;0.93023473
-30;53.12798;424.07327;0.93992335
-30;55.72821;427.83008;0.949612
-30;58.364784;431.5615;0.95930076
-30;61.037453;435.26715;0.96898955
-30;63.745964;438.94672;0.9786784
-30;66.49006;442.59982;0.9883673
-30;69.26948;446.22617;0.9980563
-30;72.08396;449.82538;1.0077454
-30;74.93324;453.39713;1.0174345
-30;77.817055;456.94107;1.0271237
-30;80.73512;460.45688;1.0368129
-30;83.68717;463.94424;1.0465022
-30;86.67292;467.40283;1.0561916
